,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id_number,fiscal_year,department_name,vendor_name,transaction_date,dollar_amount,government_activity,fund_group_name,fund_type,fund_name,fund,account_name,account_code,transaction_id,expenditure_type,fiscal_month_number,fiscal_year_month,fiscal_year_quarter,calendar_month_number,calendar_month_year,calendar_month,data_source,authority_name,department_number,program,vendor_id,zip,payment_method,payment_status,inv_num,invoice_due_date,inv_date,inv_line,inv_dist_line,po_num,description,detailed_item_description,po_date,po_line_number,procurement_organization,buyer_name,supplier_city,supplier_country,bu_name,site_location,currency,vendor_num,sales_tax_percent,sales_tax,item_code,item_code_name,discount,authority,btrc,value_of_spend,receiver_id,settlement_judgment,authority_link,invoice_discount_due_date,unit_price,quantity
1697,1697.0,1697.0,180659.0,6832929,2021,PUBLIC WORKS - SANITATION,RMI INTERNATIONAL INC,2020-08-27T00:00:00.000,18079.2,PUBLIC WORKS,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OPERATING SUPPLIES,006020,EFT26210000002382,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,82,ENVIRONMENTAL QUALITY PROGRAM,100029186,90723-3516,EFT,PAID,PRC8221100820061,,2020-07-23T00:00:00.000,1,1,SC82CO20128951M,RMI INT'L - SECURITY SERVICES - LIVABILITY SERVICES DIV.,RMI INT'L - SECURITY SERVICES - LIVABILITY SERVICES DIV.,2020-06-19T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1698,1698.0,1698.0,180660.0,6832928,2021,PUBLIC WORKS - SANITATION,RMI INTERNATIONAL INC,2020-08-03T00:00:00.000,17778.02,PUBLIC WORKS,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OPERATING SUPPLIES,006020,EFT26210000001177,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,82,ENVIRONMENTAL QUALITY PROGRAM,100029186,90723-3516,EFT,PAID,PRC8221100820031,,2020-04-01T00:00:00.000,1,1,SC82CO20128951M,RMI INT'L - SECURITY SERVICES - LIVABILITY SERVICES DIV.,RMI INT'L - SECURITY SERVICES - LIVABILITY SERVICES DIV.,2020-06-19T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1699,1699.0,1699.0,180661.0,6832927,2021,PUBLIC WORKS - SANITATION,RMI INTERNATIONAL INC,2020-08-03T00:00:00.000,19184.73,PUBLIC WORKS,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OPERATING SUPPLIES,006020,EFT26210000001177,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,82,ENVIRONMENTAL QUALITY PROGRAM,100029186,90723-3516,EFT,PAID,PRC8221100820032,,2020-02-25T00:00:00.000,1,2,SC82CO20128951M,RMI INT'L - SECURITY SERVICES - LIVABILITY SERVICES DIV.,RMI INT'L - SECURITY SERVICES - LIVABILITY SERVICES DIV.,2020-06-19T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1700,1700.0,1700.0,180807.0,6832048,2021,GENERAL SERVICES,ALAMEDA CONSTRUCTION SERVICES INC,2020-08-20T00:00:00.000,45189.24,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONSTRUCTION MATERIALS,003180,AD26210000010129,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,40,CONSTRUCTION FORCES,100004838,90222,CHECK,PAID,PRC4021100408057,,2020-07-30T00:00:00.000,1,1,SC40CO18127420M,CHANGE SERVICE TO DATE TO 5/2/20,"NTP#1978, BSS CESAR CHAVEZ CORRIDOR (RE-BID)WO#D4130100",2020-02-20T00:00:00.000,3.0,,,,,CITY,,USD,100004838-ALAMEDA CONSTRUCTION SERVICES INC,0.0,0.0,,,0.0,,44245.0,,,,,,0.0,0.0
1701,1701.0,1701.0,180823.0,6832032,2021,NON_DEPARTMENTAL,RMI INTERNATIONAL INC,2020-08-24T00:00:00.000,1092.51,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,SOLID WASTE RESOURCES FUND,508,PW-SANITATION EXPENSE & EQUIPMENT,50RX82,EFT26210000002023,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,SOLID WASTE RESOURCES FUND,100029186,90723-3516,EFT,PAID,PRC5021508500048,,2020-04-01T00:00:00.000,1,1,SC50CO20128951M,"INCREASE CL#2, AL#1-$85,000.00",SECURITY SERVICES FOR SRSSD_UPPER WASHINGTON YARD,2020-05-29T00:00:00.000,2.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1702,1702.0,1702.0,180904.0,6831917,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,3DI INC,2020-08-12T00:00:00.000,6281.44,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,CONTRACT PROGRAMMING,43R900,EFT26210000001690,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,100034223,92821,EFT,PAID,PRC432141M430012,,2020-07-26T00:00:00.000,1,2,SC43CO19130651M,"DISENC FY 19 LINE 1 133,864.25


FUND IS NO LONGER NEEDED",KC; I. SIMHADRI W/E 06/06-06/30/20 SUP WEB-BASED,2020-04-03T00:00:00.000,1.0,,,,,CITY,,USD,100034223-3DI  INC,0.0,0.0,,,0.0,,495437.0,,,,,,0.0,0.0
1703,1703.0,1703.0,181164.0,6832242,2021,PUBLIC WORKS - STREET SERVICES,MARIPOSA LANDSCAPES INC,2020-08-31T00:00:00.000,68790.97,PUBLIC WORKS,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,EFT26210000002479,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,86,STREET TREE AND PARKWAY MAINTENANCE,100035554,91702,EFT,PAID,PRC8621100860207,,2020-07-29T00:00:00.000,1,1,SC86CO20129534M,"VERSION 2: ADD CL2 $34,169 MAINT UNIMPROVED MEDIAN ISLANDS",LANDSCAPE MAINTENANCE OF MEDIAN ISLANDS AT SPECIFIC LOCATIONS AT BAY/HARBOR AREA FOR FY2019-2020,2019-12-13T00:00:00.000,1.0,,,,,CITY,,USD,100035554-MARIPOSA LANDSCAPES INC,0.0,0.0,,,0.0,,705705.0,,,,,,0.0,0.0
1704,1704.0,1704.0,181180.0,6832226,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,THE ADR COACH INC,2020-08-13T00:00:00.000,64.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,HEARING OFFICER CONTRACT,43S229,AD26210000008697,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,COMPLIANCE,VC0000021916,90016,CHECK,PAID,PRC4321440430020,,2020-08-04T00:00:00.000,1,6,SC43CO20131881M,ENCUMBER FY 20,AR; HEARING SVCS ON 7/6-7/29/2020,2019-09-09T00:00:00.000,1.0,,,,,CITY,,USD,VC0000021916-THE ADR COACH INC,0.0,0.0,,,0.0,,2749471.0,,,,,,0.0,0.0
1705,1705.0,1705.0,181181.0,6832225,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,THE ADR COACH INC,2020-08-13T00:00:00.000,16.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,HEARING OFFICER CONTRACT,43S229,AD26210000008697,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,COMPLIANCE,VC0000021916,90016,CHECK,PAID,PRC4321440430020,,2020-08-04T00:00:00.000,1,4,SC43CO20131881M,ENCUMBER FY 20,AR; HEARING SVCS ON 5/26/2020,2019-09-09T00:00:00.000,1.0,,,,,CITY,,USD,VC0000021916-THE ADR COACH INC,0.0,0.0,,,0.0,,2749471.0,,,,,,0.0,0.0
1706,1706.0,1706.0,181182.0,6832224,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,THE ADR COACH INC,2020-08-13T00:00:00.000,48.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,HEARING OFFICER CONTRACT,43S229,AD26210000008697,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,COMPLIANCE,VC0000021916,90016,CHECK,PAID,PRC4321440430020,,2020-08-04T00:00:00.000,1,5,SC43CO20131881M,ENCUMBER FY 20,AR; HEARING SVCS ON 6/9-6/30/2020,2019-09-09T00:00:00.000,1.0,,,,,CITY,,USD,VC0000021916-THE ADR COACH INC,0.0,0.0,,,0.0,,2749471.0,,,,,,0.0,0.0
1707,1707.0,1707.0,181183.0,6832223,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,THE ADR COACH INC,2020-08-13T00:00:00.000,784.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,HEARING OFFICER CONTRACT,43S229,AD26210000008697,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,COMPLIANCE,VC0000021916,90016,CHECK,PAID,PRC432141M430017,,2020-08-04T00:00:00.000,1,1,SC43CO20131881M,ENCUMBER FY 20,AR; HEARING SVCS ON 5/26/2020,2019-09-09T00:00:00.000,1.0,,,,,CITY,,USD,VC0000021916-THE ADR COACH INC,0.0,0.0,,,0.0,,2749471.0,,,,,,0.0,0.0
1708,1708.0,1708.0,181184.0,6832222,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,THE ADR COACH INC,2020-08-13T00:00:00.000,2352.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,HEARING OFFICER CONTRACT,43S229,AD26210000008697,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,COMPLIANCE,VC0000021916,90016,CHECK,PAID,PRC432141M430017,,2020-08-04T00:00:00.000,1,2,SC43CO20131881M,ENCUMBER FY 20,AR; HEARING SVC ON 6/9-6/30/2020,2019-09-09T00:00:00.000,1.0,,,,,CITY,,USD,VC0000021916-THE ADR COACH INC,0.0,0.0,,,0.0,,2749471.0,,,,,,0.0,0.0
1709,1709.0,1709.0,181185.0,6832221,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,THE ADR COACH INC,2020-08-13T00:00:00.000,3136.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,HEARING OFFICER CONTRACT,43S229,AD26210000008697,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,COMPLIANCE,VC0000021916,90016,CHECK,PAID,PRC432141M430017,,2020-08-04T00:00:00.000,1,3,SC43CO20131881M,ENCUMBER FY 20,AR; HEARING SVC ON 7/6-7/29/2020,2019-09-09T00:00:00.000,1.0,,,,,CITY,,USD,VC0000021916-THE ADR COACH INC,0.0,0.0,,,0.0,,2749471.0,,,,,,0.0,0.0
1710,1710.0,1710.0,181213.0,6831798,2021,PUBLIC WORKS - STREET LIGHTING,RMI INTERNATIONAL INC,2020-08-11T00:00:00.000,17327.47,PUBLIC WORKS,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,EFT26210000001560,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,84,"SYSTEM OPERATION, MAINTENANCE AND REPAIR",100029186,90723-3516,EFT,PAID,PRC8421100840005,,2020-07-14T00:00:00.000,1,1,SC84CO20128951M,ENCUMBER FOR SECURITY GUARD SVC-FY 20,SECURITY GUARD SVC-FY 20,2020-04-24T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1711,1711.0,1711.0,181303.0,6831706,2021,PUBLIC WORKS - STREET SERVICES,MARIPOSA LANDSCAPES INC,2020-08-06T00:00:00.000,56866.03,PUBLIC WORKS,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26210000007172,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,86,STREET TREE AND PARKWAY MAINTENANCE,100035554,91702,CHECK,PAID,PRC8621100860121,,2020-06-24T00:00:00.000,1,1,SC86CO20129536M,"VER.2: ADD CL2  $45,735 FOR UNIMPROVED MAINTENANCE ISLANDS",FY2019-2020 LANDSCAPE MAINTENANCE OF MEDIAN ISLANDS AT SPECIFIC LOCATIONS IN THE NORTH/CENTRAL AREA.,2019-12-05T00:00:00.000,1.0,,,,,CITY,,USD,100035554-MARIPOSA LANDSCAPES INC,0.0,0.0,,,0.0,,705705.0,,,,,,0.0,0.0
1712,1712.0,1712.0,181398.0,6831611,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,BAE URBAN ECONOMICS INC,2020-08-11T00:00:00.000,3516.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,CITY OF LOS ANGELES HOUSING IMPACT TRUST FUND,59T,INNOVATIVE PROGRAMS CONSULTANT,43R791,EFT26210000001538,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,ACCOUNTING,VC0000021570,94710,EFT,PAID,PRC432159T430001,,2020-07-29T00:00:00.000,1,1,SC43CO20133910Y,"SC FOR BAE URBAN ECONOMICS, INC. C-133910","EA;PAYMENT INV#2417-MAY20,C-133910;BAE URBAN ECONOMICS;05/01/20-05/31/20",2020-06-11T00:00:00.000,2.0,,,,,CITY,,USD,VC0000021570-BAE URBAN ECONOMICS INC,0.0,0.0,,,0.0,,2492655.0,,,,,,0.0,0.0
1713,1713.0,1713.0,181401.0,6831608,2021,NON_DEPARTMENTAL,HARRIS & ASSOCIATES,2020-08-03T00:00:00.000,1520.0,GENERAL GOVERNMENT,FIDUCIARY,AGENCY,PUBLIC WORKS TRUST,834,AVAILABLE BALANCE - B PERMITS,50000K,AD26210000006141,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,PUBLIC WORKS TRUST,100002811,94520,CHECK,PAID,PRC5021834500003,,2019-10-10T00:00:00.000,2,2,SC50CO20115235M,834/50/50000K/ER400482/TOS 54 B PERMIT PLAN CHECK (LAMP),"834/50/50000K/ER400482/TOS 54 B PERMIT  (LAMP)INV#42546A-PREV SHORT-PAID AMT, NTP1",2020-06-18T00:00:00.000,2.0,,,,,CITY,,USD,100002811-HARRIS & ASSOCIATES,0.0,0.0,,,0.0,,681200.0,,,,,,0.0,0.0
1714,1714.0,1714.0,181402.0,6831607,2021,NON_DEPARTMENTAL,HARRIS & ASSOCIATES,2020-08-03T00:00:00.000,520.0,GENERAL GOVERNMENT,FIDUCIARY,AGENCY,PUBLIC WORKS TRUST,834,AVAILABLE BALANCE - B PERMITS,50000K,AD26210000006141,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,PUBLIC WORKS TRUST,100002811,94520,CHECK,PAID,PRC5021834500003,,2019-10-10T00:00:00.000,2,1,SC50CO20115235M,834/50/50000K/ER400482/TOS 54 B PERMIT PLAN CHECK (LAMP),"834/50/50000K/ER400482/TOS 54 B PERMIT  (LAMP)INV#42546A-PREV SHORT-PAID AMT, NTP1",2020-06-18T00:00:00.000,2.0,,,,,CITY,,USD,100002811-HARRIS & ASSOCIATES,0.0,0.0,,,0.0,,681200.0,,,,,,0.0,0.0
1715,1715.0,1715.0,181444.0,6832524,2021,NON_DEPARTMENTAL,RMI INTERNATIONAL INC,2020-08-24T00:00:00.000,13050.93,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,SOLID WASTE RESOURCES FUND,508,PW-SANITATION EXPENSE AND EQUIPMENT,50SX82,EFT26210000002023,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,SOLID WASTE RESOURCES FUND,100029186,90723-3516,EFT,PAID,PRC5021508500049,,2020-07-23T00:00:00.000,1,2,SC50CO20128951M,"INCREASE CL#2, AL#1-$85,000.00",SECURITY SERVICES FOR SRSCD,2020-05-29T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1716,1716.0,1716.0,181445.0,6832523,2021,NON_DEPARTMENTAL,RMI INTERNATIONAL INC,2020-08-24T00:00:00.000,4821.12,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,SOLID WASTE RESOURCES FUND,508,PW-SANITATION EXPENSE AND EQUIPMENT,50SX82,EFT26210000002023,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,SOLID WASTE RESOURCES FUND,100029186,90723-3516,EFT,PAID,PRC5021508500049,,2020-07-23T00:00:00.000,1,3,SC50CO20128951M,"INCREASE CL#2, AL#1-$85,000.00",SECURITY SERVICES FOR SRSCD,2020-05-29T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1717,1717.0,1717.0,181446.0,6832522,2021,NON_DEPARTMENTAL,RMI INTERNATIONAL INC,2020-08-24T00:00:00.000,13082.31,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,SOLID WASTE RESOURCES FUND,508,PW-SANITATION EXPENSE AND EQUIPMENT,50SX82,EFT26210000002023,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,SOLID WASTE RESOURCES FUND,100029186,90723-3516,EFT,PAID,PRC5021508500049,,2020-07-23T00:00:00.000,1,4,SC50CO20128951M,"INCREASE CL#2, AL#1-$85,000.00",SECURITY SERVICES FOR SRSCD,2020-05-29T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1718,1718.0,1718.0,181447.0,6832521,2021,NON_DEPARTMENTAL,RMI INTERNATIONAL INC,2020-08-24T00:00:00.000,4777.19,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,SOLID WASTE RESOURCES FUND,508,PW-SANITATION EXPENSE AND EQUIPMENT,50SX82,EFT26210000002023,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,50,SOLID WASTE RESOURCES FUND,100029186,90723-3516,EFT,PAID,PRC5021508500049,,2020-07-23T00:00:00.000,1,5,SC50CO20128951M,"INCREASE CL#2, AL#1-$85,000.00",SECURITY SERVICES FOR SRSCD,2020-05-29T00:00:00.000,1.0,,,,,CITY,,USD,100029186-RMI INTERNATIONAL INC,0.0,0.0,,,0.0,,2255230.0,,,,,,0.0,0.0
1719,1719.0,1719.0,181478.0,6832490,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,14080.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC4321100430024,,2020-07-26T00:00:00.000,1,1,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; J. SANDOVAL W/E 06/06-06/30/20 ACHP,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1720,1720.0,1720.0,181479.0,6832489,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,8624.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC4321100430030,,2020-08-02T00:00:00.000,1,2,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; E. CASTILLO-ROSALES W/E 06/06-06/30/20 ACHP,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1721,1721.0,1721.0,181480.0,6832488,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,5236.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,CONTRACT PROGRAMMING - SYSTEMS UPGRADES,43S900,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC432141M430013,,2020-07-26T00:00:00.000,1,3,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; M. HARSH W/E 06/06-06/30/20 PROG SUP,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1722,1722.0,1722.0,181481.0,6832487,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,4250.75,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,CONTRACT PROGRAMMING - SYSTEMS UPGRADES,43S900,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC432141M430013,,2020-07-26T00:00:00.000,1,4,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; G. GAMBOA W/E 06/06-06/30/20 PROG SERVICE SUP,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1723,1723.0,1723.0,181482.0,6832486,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,5618.54,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,CONTRACT PROGRAMMING - SYSTEMS UPGRADES,43S900,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC432141M430013,,2020-07-26T00:00:00.000,1,5,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; T. CHASTAIN W/E 06/06-06/30/20 MGMT DOC,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1724,1724.0,1724.0,181483.0,6832485,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,4783.24,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,CONTRACT PROGRAMMING - SYSTEMS UPGRADES,43S900,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC432141M430013,,2020-07-26T00:00:00.000,1,6,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; C. JURKUS W/E 06/06-06/30/20 HR. ADMIN,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1725,1725.0,1725.0,181484.0,6832484,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,5236.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SYSTEMATIC CODE ENFORCEMNT FEE,41M,CONTRACT PROGRAMMING - SYSTEMS UPGRADES,43S900,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC432141M430013,,2020-07-26T00:00:00.000,1,7,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; J. RODRIGUEZ W/E 06/06-06/30/20 SUP WEB-BASED,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
1726,1726.0,1726.0,181485.0,6832483,2021,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-08-11T00:00:00.000,9724.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,CONTRACT PROGRAMMING - SYSTEMS UPGRADES,43S900,EFT26210000001563,SUPPLIES & OTHER SERVICES,2,2021-02 (AUG),2021-01,8,"AUGUST,2020",AUGUST,FMS,,43,TECHNOLOGY SUPPORT,VC0000029783,91105,EFT,PAID,PRC4321440430015,,2020-07-26T00:00:00.000,1,8,SC43CO20130642M,TO EXTEND SERVICE DATE PERIOD,KC; M. HARSH W/E 06/06-06/30/20  PROG SUP,2020-08-31T00:00:00.000,1.0,,,,,CITY,,USD,VC0000029783-Satwic Inc,0.0,0.0,,,0.0,,2921445.0,,,,,,0.0,0.0
